uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,elevation,elevationUncertainty,geodeticDatum,altLocation,altLatitude,altLongitude,altCoordinateUncertainty,altGeodeticDatum,collectDate,aquaticSiteType,samplingImpractical,sdgSampleCollected,parentSampleID,eventID,measurementDepth,samplerType,dissolvedOxygen,dissolvedOxygenSaturation,specificConductance,waterTemp,maxDepth,lakeSampleDepth1,lakeSampleDepth2,aCollectedBy,bCollectedBy,remarks,publicationDate
2c15f324-b70e-4b89-97ad-898dce2de32c,D01,HOPB,HOPB.AOS.S2,42.471741,-72.330664,0.3,10,213.6,0.3,WGS84,,,,,,2019-07-17T12:35Z,stream,,,HOPB.SS.20190717,HOPB.20190717,,Grab,7.8,88.5,102.3,19,,,,0000-0002-8951-4934,0000-0003-2931-6669,,20200224T164549Z
8e8d0fed-ee1c-4c3a-8552-b25306e68183,D01,HOPB,HOPB.AOS.S2,42.471741,-72.330664,0.3,10,213.6,0.3,WGS84,,,,,,2019-08-13T13:54Z,stream,,,HOPB.SS.20190813,HOPB.20190813,,Grab,9.05,103.6,115.4,18.4,,,,0000-0002-4386-3362,0000-0002-8951-4934,,20200224T164503Z
abd31553-5e83-43ca-8c27-b0f7aa113992,D01,HOPB,HOPB.AOS.S2,42.471741,-72.330664,0.3,10,213.6,0.3,WGS84,,,,,,2019-09-09T15:05Z,stream,,,HOPB.SS.20190909,HOPB.20190909,,Grab,10.31,99.95,120.24,13.99,,,,0000-0003-4958-6412,0000-0003-4958-6412,,20200224T164106Z
5a069046-da1d-40e6-a2a0-b41d74618ac6,D01,HOPB,HOPB.AOS.S2,42.471741,-72.330664,0.3,10,213.6,0.3,WGS84,,,,,,2019-09-24T13:37Z,stream,,,HOPB.SS.20190924,HOPB.20190924,,Grab,8.82,92.2,148.2,16.1,,,,0000-0002-8951-4934,0000-0003-4958-6412,,20200224T164106Z
9ce0739d-db79-4905-9b9e-075936c4e33b,D01,HOPB,HOPB.AOS.S2,42.471741,-72.330664,0.3,10,213.6,0.3,WGS84,,,,,,2019-10-09T14:29Z,stream,,,HOPB.SS.20191009,HOPB.20191009,,Grab,10.23,92.2,136.2,10.8,,,,0000-0002-8951-4934,0000-0003-4958-6412,,20200309T145534Z
c46085f9-d314-47ee-909a-0788edab23f7,D01,HOPB,HOPB.AOS.S2,42.471741,-72.330664,0.3,10,213.6,0.3,WGS84,,,,,,2019-11-05T15:17Z,stream,,,HOPB.SS.20191105,HOPB.20191105,,Grab,12.28,103.7,116.5,6.9,,,,0000-0003-4958-6412,0000-0003-3463-8507,,20200406T154653Z
003289f1-c0e2-4faa-aa78-b5167f1a9068,D01,HOPB,HOPB.AOS.S2,42.471741,-72.330664,0.3,10,213.6,0.3,WGS84,,,,,,2019-11-13T14:43Z,stream,,,HOPB.SS.20191113,HOPB.20191113,,Grab,14.4,98.5,121.7,0,,,,0000-0003-4958-6412,0000-0003-4958-6412,,20200406T154653Z
d7bd2b50-daa9-41fb-8b01-c9fef6ec4c8a,D01,HOPB,HOPB.AOS.S2,42.471741,-72.330664,0.3,10,213.6,0.3,WGS84,,,,,,2019-12-04T14:22Z,stream,,,HOPB.SS.20191204,HOPB.20191204,,Grab,13.47,95.7,104.5,0,,,,0000-0003-4958-6412,0000-0003-4958-6412,,20200504T144603Z
5a75b047-2ba2-4af1-aaa7-d53d45ca6f93,D01,HOPB,HOPB.AOS.S2,42.471741,-72.330664,0.3,10,213.6,0.3,WGS84,,,,,,2019-12-09T14:11Z,stream,,,HOPB.SS.20191209,HOPB.20191209,,Grab,14.29,98,101.8,0.1,,,,0000-0003-2931-6669,0000-0003-4958-6412,,20200504T144603Z
be381bfa-1861-4d5d-84fd-d1f133e3e756,D01,HOPB,HOPB.AOS.S2,42.471741,-72.330664,0.3,10,213.6,0.3,WGS84,,,,,,2020-01-21T15:54Z,stream,,,HOPB.SS.20200121,HOPB.20200121,,Grab,14.17,98.5,111.8,0,,,,0000-0003-3617-6916,0000-0003-4958-6412,,20200601T135210Z
84f5acb7-36fe-463d-a5a5-da441d5eb7c8,D01,HOPB,HOPB.AOS.S2,42.471741,-72.330664,0.3,10,213.6,0.3,WGS84,,,,,,2020-01-27T16:09Z,stream,,,HOPB.SS.20200127,HOPB.20200127,,Grab,13.86,102.7,98.3,1.7,,,,0000-0003-3617-6916,0000-0003-4958-6412,,20200601T135210Z
af430247-3d51-47cc-863d-93e61f3315ec,D01,HOPB,HOPB.AOS.S2,42.471741,-72.330664,0.3,10,213.6,0.3,WGS84,,,,,,2020-02-12T15:36Z,stream,,Y,HOPB.SS.20200212,HOPB.20200212,,Grab,14.08,101.2,119.6,1.1,,,,0000-0003-4958-6412,0000-0003-4958-6412,,20200406T152333Z
7943e7cd-c279-4130-b5db-7f349cb12cce,D01,HOPB,HOPB.AOS.S2,42.471741,-72.330664,0.3,10,213.6,0.3,WGS84,,,,,,2020-02-25T15:16Z,stream,,Y,HOPB.SS.20200225,HOPB.20200225,,Grab,14.04,103.8,112.6,2,,,,0000-0003-4958-6412,0000-0003-4958-6412,,20200406T152333Z
64b9f633-74b6-4484-9583-7537bb7a80c4,D01,HOPB,HOPB.AOS.S2,42.471741,-72.330664,0.3,10,213.6,0.3,WGS84,,,,,,2020-03-04T14:10Z,stream,"",Y,HOPB.SS.20200304,HOPB.20200304,,Grab,13.66,104.7,94,2.8,,,,0000-0003-4958-6412,0000-0003-4958-6412,"",20200504T162953Z
bbbeed68-e492-400a-bce2-aac94acf03b0,D01,HOPB,HOPB.AOS.S2,42.471741,-72.330664,0.3,10,213.6,0.3,WGS84,,,,,,2020-03-18T15:58Z,stream,"",Y,HOPB.SS.20200318,HOPB.20200318,,Grab,14.35,108.4,100.1,3.3,,,,0000-0003-4958-6412,0000-0003-4958-6412,"",20200504T162953Z
05bfad32-0689-413a-a7b7-fc0cc77e1461,D01,HOPB,HOPB.AOS.S2,42.471741,-72.330664,0.3,10,213.6,0.3,WGS84,,,,,,2020-03-24T12:00Z,stream,logistical,"",HOPB.SS.20200324,HOPB.20200324,,"",,,,,,,,0000-0003-4958-6412,0000-0003-4958-6412,COVID19,20200504T162953Z
0dde4ebe-f56e-43ea-895e-62920c88793f,D01,HOPB,HOPB.AOS.S2,42.471741,-72.330664,0.3,10,213.6,0.3,WGS84,,,,,,2020-03-30T12:00Z,stream,logistical,"",HOPB.SS.20200330,HOPB.20200330,,"",,,,,,,,0000-0003-4958-6412,0000-0003-4958-6412,COVID19,20200504T162953Z
98f77a79-3f73-494c-9382-6584a2bcb68d,D01,HOPB,HOPB.AOS.S2,42.471741,-72.330664,0.3,10,213.6,0.3,WGS84,,,,,,2020-04-06T12:00Z,stream,logistical,,HOPB.SS.20200406,HOPB.20200406,,,,,,,,,,0000-0003-4958-6412,0000-0003-4958-6412,COVID19,20200601T135331Z
bf7b425b-feee-4419-9cd5-bb731d5d4889,D01,HOPB,HOPB.AOS.S2,42.471741,-72.330664,0.3,10,213.6,0.3,WGS84,,,,,,2020-04-15T12:00Z,stream,logistical,,HOPB.SS.20200415,HOPB.20200415,,,,,,,,,,0000-0003-4958-6412,0000-0003-4958-6412,COVID19,20200601T135331Z
58c4144a-9786-4e92-9cac-85ddcf1a011c,D01,HOPB,HOPB.AOS.S2,42.471741,-72.330664,0.3,10,213.6,0.3,WGS84,,,,,,2020-04-21T12:00Z,stream,logistical,,HOPB.SS.20200421,HOPB.20200421,,,,,,,,,,0000-0003-4958-6412,0000-0003-4958-6412,COVID19,20200601T135331Z
2df1dc7b-eff4-461e-a767-ab66ab635b47,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2017-03-07T18:00Z,river,,,FLNT.C0.20170307,FLNT.20170307,,Kemmerer,9.3,97.9,131.8,17.8,,,,ksandusky@neoninc.org,echartrand@neoninc.org,filter warmed|filter warmed,20200224T170056Z
2a38c979-abd5-4df3-974d-9041afa0cbf7,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2017-03-14T14:50Z,river,,,FLNT.C0.20170314,FLNT.20170314,,Kemmerer,8.81,89.7,125,16.2,,0.5,,kludwig@neoninc.org,jcampbell@neoninc.org,filter warmed|filter warmed,20200224T170056Z
22db107d-9867-4e89-858f-4e594ea61441,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2017-03-29T14:03Z,river,,,FLNT.C0.20170329,FLNT.20170329,,Kemmerer,9.04,100.6,135.4,20.6,,0.5,,ksandusky@neoninc.org,echartrand@neoninc.org,filter warmed|filter warmed,20200224T170056Z
bf66924b-aca9-4cb7-9d45-bc01dcd6af5d,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2017-04-11T14:35Z,river,,,FLNT.C0.20170411,FLNT.20170411,,Kemmerer,8.4,91,95.5,19.2,4.2,0.5,,kludwig@field-ops.org,echartrand@neoninc.org,,20200224T170120Z
31ac0a12-06e4-45c3-865d-306cc3508a88,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2017-04-18T14:15Z,river,,,FLNT.C0.20170418,FLNT.20170418,,Kemmerer,7.77,89.2,139.7,22.2,3.7,0.5,,echartrand@neoninc.org,jcampbell@field-ops.org,,20200224T170120Z
73f38806-d689-447b-8b0c-445621e62d6c,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2017-04-25T14:04Z,river,,,FLNT.C0.20170425,FLNT.20170425,,Kemmerer,7.98,91.5,150.8,22.1,1.4,,,Ksandusky@battelleecology.org,echartrand@neoninc.org,,20200224T170120Z
d379a54f-95c4-4622-94a9-fc84bef62c56,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2017-05-09T11:07Z,river,,,FLNT.C0.20170509,FLNT.20170509,,Kemmerer,8.63,98.7,129.2,21.9,,,,ksandusky@neoninc.org,jcampbell@field-ops.org,,20200224T171031Z
496302c2-7d76-4dc4-8cb0-8b59a227c771,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2017-05-16T10:30Z,river,,,FLNT.C0.20170516,FLNT.20170516,,Kemmerer,7.65,92.4,145.8,24.9,,,,kludwig@field-ops.org,jcampbell@field-ops.org,,20200224T171031Z
7889897d-c15c-4af6-8ca2-ccd48bdd12cf,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2017-06-13T13:50Z,river,,,FLNT.C0.20170613,FLNT.20170613,,Kemmerer,6.99,85,99.3,25.3,,,,jcampbell@field-ops.org,ksandusky@neoninc.org,Light rain,20200224T171113Z
103a4a92-a1be-4f39-9efd-56ddfa1f2061,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2017-06-20T14:25Z,river,,,FLNT.C0.20170620,FLNT.20170620,,Van Dorn,6.66,82.5,134.8,26.3,,,,ksandusky@neoninc.org,echartrand@neoninc.org,"",20200224T171113Z
f48ecef6-f258-4151-8ea8-10df2c9e1df4,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2017-07-11T14:15Z,river,,,FLNT.C0.20170711,FLNT.20170711,,Van Dorn,7.25,93.9,110.9,28.2,,,,ksandusky@neoninc.org,kludwig@field-ops.org,,20200224T171143Z
8f5d8bf4-a6b9-4560-8c23-2b0038bd09dc,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2017-08-16T14:25Z,river,,,FLNT.C0.20170816,FLNT.20170816,,Van Dorn,,,,,,,,jcampbell@field-ops.org,Ksandusky@battelleecology.org,,20200224T172037Z
760c48e3-738c-478f-8cef-ba2c44bc6994,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2017-09-14T14:59Z,river,,,FLNT.C0.20170914,FLNT.20170914,,Van Dorn,7.89,92.3,127.2,23.2,3.1,0.5,,kludwig@field-ops.org,jcampbell@field-ops.org,,20200224T172113Z
102408a5-520d-4110-8580-ed606ef9bacc,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2017-10-17T15:01Z,river,,,FLNT.C0.20171017,FLNT.20171017,,Van Dorn,7.18,85.1,123.7,24.3,3.1,0.5,,jcampbell@field-ops.org,kludwig@field-ops.org,,20200224T172123Z
720d0908-ee66-4674-a2fd-e321f3163fbb,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2017-11-07T16:19Z,river,,,FLNT.C0.20171107,FLNT.20171107,,Van Dorn,10.24,112,140.6,19.9,1.5,0.5,,ahugi@battelleecology.org,Ksandusky@battelleecology.org,,20200224T172243Z
edb22752-5890-4adf-8542-cf8994efe3f8,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2017-11-14T15:23Z,river,,,FLNT.C0.20171114,FLNT.20171114,,Van Dorn,8.35,85.7,125.2,17.1,1.9,0.5,,bgottloeb@neoninc.org,Ksandusky@battelleecology.org,,20200224T172243Z
d8200124-c87f-4ecc-96ed-35ad7bec2734,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2017-12-28T14:48Z,river,,,FLNT.C0.20171228,FLNT.20171228,,Van Dorn,9.79,90.5,113.3,12.5,2.3,0.5,,mbenedict@battelleecology.org,kludwig@field-ops.org,,20200224T173831Z
c5a5038b-298d-470b-bf4c-018e55335a26,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-01-16T16:30Z,river,,,FLNT.C0.20180116,FLNT.20180116,,Van Dorn,11.56,99.6,106.4,9.5,3.4,0.5,,jcampbell@field-ops.org,ahugi@battelleecology.org,,20200224T170038Z
4a31061a-14eb-41c2-90f6-9198bde09948,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-01-23T16:30Z,river,,,FLNT.C0.20180123,FLNT.20180123,,Kemmerer,10.91,101.5,147.9,12.4,3.4,0.5,,ahugi@battelleecology.org,jcampbell@field-ops.org,,20200224T170038Z
5e293512-ded5-4111-ba92-9939d28ae2f0,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-01-30T15:20Z,river,,,FLNT.C0.20180130,FLNT.20180130,,Van Dorn,12.76,114.8,101.8,11.5,2.1,0.5,,kross@BattelleEcology.org,kludwig@field-ops.org,,20200224T170038Z
ad384e35-4594-43f9-b5bb-02fdec4ef6d1,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-02-14T16:30Z,river,,,FLNT.C0.20180214,FLNT.20180214,,Van Dorn,10.18,97.2,91.3,14.1,,0.5,,kross@BattelleEcology.org,jcampbell@field-ops.org,total depth could not be collected due to high water flow rate,20200224T170100Z
60dcd7b9-7db6-4f2b-9bf1-410af054f899,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-02-20T14:32Z,river,,,FLNT.C0.20180220,FLNT.20180220,,Van Dorn,9.18,93.3,97.8,16.8,4.6,0.5,,ahugi@battelleecology.org,kludwig@field-ops.org,"",20200224T170100Z
3f627f95-578e-4a1c-adbc-7b0922cd1b0d,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-02-27T18:41Z,river,,,FLNT.C0.20180227,FLNT.20180227,,Van Dorn,9.05,95.5,118.6,19,4,0.5,,kross@BattelleEcology.org,jcampbell@field-ops.org,"",20200224T170100Z
d8ddd25f-33c0-4cc7-abcc-eac3bb43c040,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-03-13T14:47Z,river,,,FLNT.C0.20180313,FLNT.20180313,,Van Dorn,9.27,91.1,116.7,14.9,3.9,0.5,,jcampbell@field-ops.org,kludwig@battelleecology.org,,20200224T170127Z
c254dc98-25ef-46d0-8ca7-5322ce8e65f4,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-03-20T14:21Z,river,,,FLNT.C0.20180320,FLNT.20180320,,Van Dorn,9.18,93.3,97.8,16.8,4.6,0.5,,kross@BattelleEcology.org,jcampbell@field-ops.org,,20200224T170127Z
b2a53457-f43c-4760-a515-8d63c38374b4,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-03-27T14:11Z,river,,,FLNT.C0.20180327,FLNT.20180327,,Van Dorn,10.68,107,109.3,16.4,4.1,0.5,,kludwig@battelleecology.org,jcampbell@field-ops.org,,20200224T170127Z
92128af4-d14e-4f97-846e-83c86d1ea90a,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-04-11T14:30Z,river,,,FLNT.C0.20180411,FLNT.20180411,,Van Dorn,8.82,92.6,129.6,18.4,2.4,0.5,,kross@BattelleEcology.org,kludwig@battelleecology.org,,20200224T171036Z
ad3d2a77-7103-42ed-ab47-68e2eaee4a55,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-04-17T14:06Z,river,,,FLNT.C0.20180417,FLNT.20180417,,Van Dorn,10.24,108.7,103.5,18.8,3.2,0.5,,ahugi@battelleecology.org,kross@BattelleEcology.org,,20200224T171036Z
144cced4-087a-4faf-81c1-d43938a43ea8,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-04-25T14:54Z,river,,,FLNT.C0.20180425,FLNT.20180425,,Van Dorn,10.22,113.9,112.1,20.3,3.4,0.5,,kludwig@battelleecology.org,jcampbell@field-ops.org,,20200224T171036Z
4a6ccc69-851b-46c9-ab22-0b3d3a3f8183,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-05-15T15:14Z,river,,,FLNT.C0.20180515,FLNT.20180515,,Van Dorn,7.6,91.6,157.3,25,1.5,0.5,,bgottloeb@neoninc.org,kross@BattelleEcology.org,,20200224T171104Z
a8091e9b-0849-43f1-8e51-dadf0f80b2d9,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-05-22T14:36Z,river,,,FLNT.C0.20180522,FLNT.20180522,,Van Dorn,7.1,86.5,98.4,25.6,2.8,0.5,,kross@BattelleEcology.org,kludwig@battelleecology.org,,20200224T171104Z
edaa458e-ab2e-4536-ac9f-bf5b05c598a4,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-06-19T15:53Z,river,,,FLNT.C0.20180619,FLNT.20180619,,Van Dorn,8.37,106.5,120.5,27.6,1.6,0.5,,ebaldwin@battelleecology.org,kross@BattelleEcology.org,,20200224T171136Z
91ed8b99-335d-4420-bd35-610284f02cb1,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-06-26T17:19Z,river,,,FLNT.C0.20180626,FLNT.20180626,,Van Dorn,7.34,94,156.2,28.2,3.4,0.5,,kross@BattelleEcology.org,kludwig@battelleecology.org,,20200224T171136Z
1cff84a5-9d07-453b-aaff-8d6b3cc5114f,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-07-24T13:37Z,river,,,FLNT.C0.20180724,FLNT.20180724,,Van Dorn,6.38,83.3,105.8,29,2.6,0.5,,kludwig@battelleecology.org,kludwig@battelleecology.org,,20200224T172041Z
3ca9e4b4-7ab7-47af-85d5-3dfc2593fb1e,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-08-08T17:45Z,river,,,FLNT.C0.20180808,FLNT.20180808,,Van Dorn,,,,,,0.5,,kludwig@battelleecology.org,kross@BattelleEcology.org,,20200224T172104Z
fd71d14f-91f7-4d91-861c-d09aab45a628,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-08-29T15:06Z,river,,,FLNT.C0.20180829,FLNT.20180829,,Van Dorn,6.68,84.1,147.6,27.5,1.7,0.5,,kkelley@battelleecology.org,kross@BattelleEcology.org,,20200224T172104Z
a3505565-a5f4-4e0d-9b01-6e26cf731612,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-09-19T13:34Z,river,,,FLNT.C0.20180919,FLNT.20180919,,Van Dorn,7.5,94.1,177.8,27.3,1.3,0.5,,bgottloeb@neoninc.org,kkelley@battelleecology.org,FIL and raw label,20200224T172127Z
6f87d8d8-1ae1-496d-bc8d-f6015368137e,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-09-25T17:07Z,river,,,FLNT.C0.20180925,FLNT.20180925,,Van Dorn,8.34,104.2,194.6,27.4,2.2,0.5,,fsanchez@battelleecology.org,kludwig@battelleecology.org,"",20200224T172127Z
41b63bfd-ff7c-4c04-a45e-c29211b397d9,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-10-23T15:32Z,river,,,FLNT.C0.20181023,FLNT.20181023,,Van Dorn,6.74,76.6,150.4,22.2,1.8,0.5,,kross@BattelleEcology.org,fsanchez@battelleecology.org,,20200224T172234Z
f86e3c6e-21d0-42a8-9bd2-1b9eb1fbe253,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-11-13T18:18Z,river,,,FLNT.C0.20181113,FLNT.20181113,,Van Dorn,8.31,88.1,107.2,18.3,4.4,0.5,,fsanchez@battelleecology.org,kludwig@battelleecology.org,,20200224T173827Z
8f8b97e4-62aa-4e04-9d9d-df38af084028,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2018-11-27T15:30Z,river,,,FLNT.C0.20181127,FLNT.20181127,,Van Dorn,9.26,87.7,115.8,13.1,3.7,0.5,,kross@BattelleEcology.org,kludwig@battelleecology.org,,20200224T173827Z
44c99d21-fd61-431c-bfcc-ca23a0f01ebf,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-01-22T20:16Z,river,,,FLNT.C0.20190122,FLNT.20190122,,Van Dorn,10.25,94.3,119.1,12.1,5.6,0.5,,bgottloeb@neoninc.org,fsanchez@battelleecology.org,,20200224T170052Z
545d714d-8538-45ec-898c-dc7659afb6a7,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-02-05T18:29Z,river,,,FLNT.C0.20190205,FLNT.20190205,,Van Dorn,10.42,97.4,112,12.5,5.2,0.5,,sknowlden@battelleecology.org,fsanchez@battelleecology.org,,20200224T170133Z
bbc79aab-8849-4399-8b87-2864796c266f,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-02-12T18:16Z,river,,,FLNT.C0.20190212,FLNT.20190212,,Van Dorn,9.82,96,122.3,14.4,8,0.5,,sknowlden@battelleecology.org,kross@BattelleEcology.org,,20200224T170133Z
e0215ab1-25f2-4435-8ceb-a535d1c2581f,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-02-26T14:30Z,river,,,FLNT.C0.20190226,FLNT.20190226,,Van Dorn,9.04,92.9,113.2,17.1,4.3,0.5,,fsanchez@battelleecology.org,kross@BattelleEcology.org,,20200224T170133Z
d5033af3-efb2-42a5-9dea-60707aad17fe,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-03-05T17:58Z,river,,,FLNT.C0.20190305,FLNT.20190305,,Van Dorn,8.7,88.5,103.2,16.6,4.1,0.5,,fsanchez@battelleecology.org,mbenedict@battelleecology.org,,20200224T171028Z
7dc3102a-f820-4286-b547-d98bd1657cb2,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-03-12T16:24Z,river,,,FLNT.C0.20190312,FLNT.20190312,,Van Dorn,9.79,99.2,94.3,16.8,5.9,0.5,,0000-0003-1571-3196,0000-0002-9814-2044,,20200224T171028Z
cb63f733-d029-444c-9b1e-f3de6388c6f7,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-03-20T14:45Z,river,,,FLNT.C0.20190320,FLNT.20190320,,Van Dorn,8.68,87.7,120,16.3,2.7,0.5,,0000-0003-1571-3196,0000-0003-1571-3196,,20200224T171028Z
2b20a837-b98b-4bb1-9561-96ed93b285ed,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-03-26T13:32Z,river,,,FLNT.C0.20190326,FLNT.20190326,,Van Dorn,8.61,90.7,138.9,17.8,3.6,0.5,,0000-0003-1571-3196,0000-0003-1571-3196,,20200224T171028Z
db57c5f9-f65b-4d7f-84c7-2dba9d032a21,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-04-02T14:06Z,river,,,FLNT.C0.20190402,FLNT.20190402,,Van Dorn,8.56,89.2,119.2,17.4,3.7,0.5,,0000-0003-1571-3196,0000-0002-9814-2044,,20200224T171110Z
b255da86-57e3-4f1e-a195-e805cff246de,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-04-10T14:45Z,river,,,FLNT.C0.20190410,FLNT.20190410,,Van Dorn,8.27,93.2,116.5,20.7,4.2,0.5,,0000-0003-1571-3196,0000-0003-1571-3196,,20200224T171110Z
a3cb9f00-d03a-4ae0-acd7-203143f145c3,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-04-16T15:07Z,river,,,FLNT.C0.20190416,FLNT.20190416,,Van Dorn,7.86,88.1,111.7,21.3,4.1,0.5,,0000-0003-1571-3196,0000-0001-8642-686X,,20200224T171110Z
5ec8e00c-9b9e-4b49-8573-74e98a9d99bf,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-04-23T14:25Z,river,,,FLNT.C0.20190423,FLNT.20190423,,Van Dorn,8.61,95.7,112.6,20.9,3.5,0.5,,0000-0003-1571-3196,0000-0003-1571-3196,,20200224T171110Z
59eaaf91-3fdd-4b81-88d4-ca4d908b0bb9,D03,FLNT,FLNT.AOS.buoy.c0,31.184609,-84.438438,10,10,30,10,WGS84,,,,,,2019-04-30T13:02Z,river,,,FLNT.C0.20190430,FLNT.20190430,,Van Dorn,7.68,85.6,82.8,20.8,4.6,0.5,,0000-0003-1571-3196,0000-0002-7517-7842,,20200224T171110Z
